917089300595929088,-0.358331
917094739190734850,1.17177
917037819587104769,0.662077
917098685695184896,1.26377
916898337160355841,-0.0988431
917122450797793280,-0.620794
917094739190734850,1.17177
917089300595929088,-0.358331
917119933347221505,-0.43257
916855505800302593,-0.243986
916645986814119936,-0.56777
916936224891322368,-2.24228
917089300595929088,-0.358331
917127993289560064,-0.605003
917098863529480192,-0.289202
917115361656524801,-0.204391
917070486886023168,-0.0129685
917073217080184833,-1.77688
917037819587104769,0.662077
917099278069321728,-1.46139
917096905020248064,0.810731
917127445773475840,0.348228
917108955360518144,0.987332
917116471553220610,0.271665
917103351149428736,-1.80177
917021980871839745,1.08691
917017368521592833,-0.486706
916897212256391168,-0.821522
917101490933772289,0.62857
916047884163919872,-0.878343
917127991393705987,0.128271
917037819587104769,0.662077
917068886901706752,-0.854011
917125369030959104,-0.633905
916863289719582720,-0.148639
917127953863135233,-0.360887
917127990089314305,-0.744264
917127989946707968,1.22701
916758523580764160,-1.67961
917103351149428736,-1.80177
916765924081971200,-0.7963
917126867513208833,1.59515
917094036896468992,-0.790053
917078269077413888,-0.0649977
917127989267181568,1.13084
917127989074243585,-1.49583
917123687677153280,-0.826963
917096905020248064,0.810731
917008574164770819,-0.8569
917120196778786816,0.40726
917050205618429952,0.52806
917127988696702976,-1.0872
917090110033858560,1.06913
917127988491227136,-1.32992
917078269077413888,-0.0649977
917032911156731905,-1.23713
917092674636800001,-0.922846
916810730485239808,-1.12552
917103351149428736,-1.80177
917094739190734850,1.17177
917079058659401729,-0.222441
917072808416563200,-1.38271
917103351149428736,-1.80177
917046693769641984,-0.938821
917087587239649282,-1.19048
916781239805214720,-1.32912
917104116740055040,-0.80424
917005584532111361,-0.355336
917115637163536385,-1.57183
917008574164770819,-0.8569
917079058659401729,-0.222441
917013787907117056,-1.89447
917125955570761729,-0.150173
917045867865149440,-0.78723
917103351149428736,-1.80177
917127985903349761,0.540548
917126368919539712,1.02089
917127985718755328,-0.684128
916881170582949888,-0.151002
917105338582732800,1.20425
917117026740719616,0.438149
917094593434439680,-0.613635
917126671500800002,-0.958926
917113595783208960,-0.887001
917108659007774720,1.32541
917113662334218240,-1.02823
917127984313700354,-0.838458
917006863392264192,-0.794717
916863289719582720,-0.148639
917127984125005829,0.21108
917127145490698242,-1.81131
916844950461079552,0.0184725
917127753618608178,-0.947098
917127984041086976,0.0946116
916426055686197249,-0.538576
917127145490698242,-1.81131
916105259407368193,-1.01111
917123845047373824,-0.718131
917127983126548480,0.157585
917051102033477637,0.128739
917125609498796033,0.67175
917113300722311168,0.56831
917127982510235651,-1.43859
917117099822198784,0.731807
917094739190734850,1.17177
917076253844361216,-1.05708
917127155875827714,0.477505
916792725453836288,-1.77355
917124281414320131,-0.259294
917127980790423558,2.07979
917127445773475840,0.348228
916426055686197249,-0.538576
916606461148573696,-0.868225
917127979758735360,-0.671537
917127979431424001,-1.32225
861674115744153600,-0.347983
916842421190840320,1.04084
917082093838061568,0.711585
916863289719582720,-0.148639
917103351149428736,-1.80177
917035672241954816,-0.456588
917127825324433408,0.673333
916524276009840640,-0.332115
917124970454683649,-0.205725
917008574164770819,-0.8569
917127445773475840,0.348228
917124918923362304,0.101567
917090325734285312,0.492788
917048827152125952,0.411099
917055641763622913,-0.96662
917039427490217985,-0.389888
917089300595929088,-0.358331
917037819587104769,0.662077
916783385049264129,1.62275
916524276009840640,-0.332115
917127485078360065,-0.354719
917079058659401729,-0.222441
916694635556327425,0.0582821
917094739190734850,1.17177
917127976294273024,-0.320106
917116394210254849,0.578441
917124324846391296,0.167424
917127974704390144,0.472312
916752693368156165,0.196346
917127974532591616,-1.10328
916906013915320320,0.679359
917127733968334848,-0.751125
917078649563738114,1.25636
916329517307912192,-0.848965
917103003370389505,1.15954
917124281414320131,-0.259294
917122606448259072,-1.64291
917127973353992192,-1.81888
917127972984905729,-0.666324
916774888408481795,-0.607115
917095099225509889,0.788862
917078269077413888,-0.0649977
917119677108772864,0.0946116
917096905020248064,0.810731
917092960902242304,0.372577
916863289719582720,-0.148639
916723960561258496,-1.74386
917115361656524801,-0.204391
917127972087361537,-0.226053
917127971638476805,-0.226053
916291773273722882,-0.139309
917116551278485504,-2.03573
917127971248340992,-0.00220704
916944024488992768,0.883419
917127970954924033,-0.226053
917127970841677829,-0.226053
917096905020248064,0.810731
917103351149428736,-1.80177
917105285508091905,0.341254
917127970023669761,-0.226053
916695366002728961,1.30658
917094739190734850,1.17177
917126170034032640,-0.153564
917127969398755332,-0.189493
917085980510818304,0.650132
915139442582712320,0.279513
917103303141543944,-1.16768
917127445773475840,0.348228
917109878707183616,-1.19137
917094036896468992,-0.790053
917125859395428353,0.913854
917072955347230720,1.04772
917122023918391297,0.468553
917117026740719616,0.438149
917126926833139712,-1.20035
917123780291436544,-1.73401
917061115858882562,0.201071
917100674147594240,-0.427968
917127967238688768,0.0025115
916857379047821313,0.332424
917079023695491072,-0.291475
917089300595929088,-0.358331
917097185937969152,0.196381
917122023918391297,0.468553
917072180210520065,-1.02497
917095517498122240,-0.262163
917103351149428736,-1.80177
916864980900732928,-1.29164
917127966504632320,0.42636
916863289719582720,-0.148639
916772071480479744,-0.659356
917122738975735808,-0.204391
917123269051998208,1.01868
914604786120568832,-1.38267
916436579173961729,-1.59942
917094036896468992,-0.790053
917121930221699072,-1.65398
916863289719582720,-0.148639
917127964856217600,-0.595258
916861761558417408,0.17738
917127581710811137,1.63837
917127964369707008,-0.685651
917089300595929088,-0.358331
917127190164189184,1.06111
917002235288092674,-0.42489
917103351149428736,-1.80177
917097773677383687,-0.43963
916786830116360192,-1.04294
917127733968334848,-0.751125
916995967936860160,-1.40737
911397614574325766,0.22612
917098834177810432,-0.882114
916754554594742272,-0.103943
917037819587104769,0.662077
917094036896468992,-0.790053
917127963447058432,0.748967
917109348597420032,0.826804
917008574164770819,-0.8569
917127963229020166,0.554566
916794973453824002,-0.474827
917127963031822341,-0.829146
917124281414320131,-0.259294
917127962935349249,-1.04212
916470317287116801,-0.298757
917029171846623237,2.01147
917118150495428610,-0.242729
916524276009840640,-0.332115
916047884163919872,-0.878343
917127962125832194,0.112272
916860821594083328,-1.1279
917106552909295616,-0.96398
917115708378509312,1.38893
917127961828036609,-0.353909
917120172250533892,-0.253054
916047884163919872,-0.878343
917125534483714048,0.813934
917103351149428736,-1.80177
917108659007774720,1.32541
917120937270661120,-0.0291586
917103351149428736,-1.80177
917116729532178432,-0.831183
916848844159066112,0.501883
917079058659401729,-0.222441
917102317949771776,0.183744
917079058659401729,-0.222441
917077888209473536,1.36981
917126368919539712,1.02089
917114903382589440,-1.00184
917109878707183616,-1.19137
917089300595929088,-0.358331
917100782683672576,-1.16743
917122426382696453,0.82552
917127957621198854,-0.158225
917127957503557632,-0.555933
916773154281918467,-1.23366
917127445773475840,0.348228
917017368521592833,-0.486706
917127956538859520,1.98945
917096905020248064,0.810731
917119144159514624,-0.204087
917122426382696453,0.82552
917127955553312768,0.0181508
917007914405154816,1.02392
916524276009840640,-0.332115
917127955129782272,-0.867537
917115637163536385,-1.57183
916675853274271745,-1.41215
917103351149428736,-1.80177
917008574164770819,-0.8569
916863289719582720,-0.148639
917127953993142272,-1.39868
917127953863135233,-0.360887
917124461622521856,-1.93628
917127953326022656,1.17132
917008390576013312,-1.06456
916850762931671040,-0.270078
917085519867203584,-0.606539
917127155875827714,0.477505
916898337160355841,-0.0988431
916906013915320320,0.679359
916848161330810880,-1.24157
916524276009840640,-0.332115
917094739190734850,1.17177
917127485078360065,-0.354719
917048827152125952,0.411099
916524276009840640,-0.332115
917096905020248064,0.810731
917119539049091074,-0.221115
917062194822598656,-0.578209
916860821594083328,-1.1279
917094739190734850,1.17177
917098863529480192,-0.289202
917023005137686528,-1.35277
917089300595929088,-0.358331
917122426382696453,0.82552
917101490933772289,0.62857
917094739190734850,1.17177
917127950226608129,0.849448
917124970454683649,-0.205725
916973770635493376,0.649061
917114903382589440,-1.00184
916997531934117888,0.785109
917008574164770819,-0.8569
916861761558417408,0.17738
917089300595929088,-0.358331
917123780291436544,-1.73401
